311624,25,819,16541,-21,-278,90,65,152,-2
311638,19,822,16532,-21,-280,86,67,150,-2
311652,19,828,16544,-19,-279,85,61,153,-6
311666,16,829,16538,-15,-280,86,61,154,-3
311680,15,816,16541,-21,-281,82,66,149,-5
311694,21,825,16537,-18,-277,83,65,151,-5
311708,18,818,16534,-19,-279,84,65,150,-3
311722,15,822,16534,-13,-278,79,66,147,-4
311736,17,822,16536,-18,-278,81,66,148,-6
311750,15,815,16532,-21,-280,81,67,155,-3
311764,15,821,16523,-23,-282,87,63,154,-6
311778,22,826,16533,-22,-283,85,63,150,-8
311792,19,823,16539,-19,-282,85,63,150,-5
311806,21,820,16545,-20,-280,83,63,150,-5
311820,23,830,16543,-16,-272,84,66,151,-3
311834,4,823,16540,-12,-276,84,65,151,-2
311848,10,823,16543,-17,-279,83,67,153,-2
311862,15,827,16521,-19,-282,85,63,155,-2
311876,20,828,16535,-18,-276,85,62,157,-3
311890,18,825,16534,-17,-279,86,62,155,-4
311904,21,828,16546,-17,-275,83,61,151,-5
311918,23,823,16543,-18,-281,86,65,152,-6
311932,27,824,16534,-15,-276,87,66,152,-4
311946,10,820,16540,-17,-276,84,68,152,-7
311960,19,824,16538,-17,-281,86,65,153,-4
311974,26,821,16529,-13,-277,86,68,151,-5
311988,13,822,16536,-17,-277,89,67,152,-1
312002,24,827,16538,-16,-275,86,62,153,-5
312016,25,830,16544,-19,-279,86,63,153,-8
312030,17,825,16534,-22,-280,82,66,155,-5
312044,27,816,16537,-18,-282,82,68,157,-5
312058,35,819,16542,-14,-279,79,65,150,-3
312072,24,834,16533,-23,-277,83,67,147,-3
312086,22,831,16539,-13,-279,87,64,151,-6
312100,13,827,16533,-13,-276,83,65,152,-8
312114,14,826,16541,-17,-276,94,66,150,-5
312128,17,832,16538,-19,-279,89,63,156,-4
312142,20,826,16540,-18,-280,88,61,152,-5
312156,17,826,16531,-18,-280,86,62,151,-4
312170,20,827,16536,-16,-279,81,69,154,-3
312184,9,811,16541,-13,-280,89,69,154,-6
312198,13,817,16541,-13,-279,85,66,153,-5
312212,21,826,16542,-15,-277,84,66,151,-4
312226,17,826,16533,-14,-277,84,65,151,-5
312240,20,826,16542,-15,-283,85,68,153,-8
312254,28,821,16535,-16,-275,86,64,152,-5
312268,19,821,16532,-15,-277,87,64,152,1
312282,19,820,16534,-14,-279,85,63,150,-2
312296,24,827,16527,-19,-284,83,61,153,-5
312310,24,819,16529,-16,-280,87,65,155,-5
312324,23,829,16529,-19,-278,82,66,153,-5
312338,19,821,16540,-20,-275,82,65,152,-2
312352,18,829,16540,-19,-279,85,65,151,-5
312366,22,821,16534,-17,-274,83,66,152,-10
312380,23,817,16539,-20,-281,87,64,154,-8
312394,23,819,16536,-16,-285,85,65,153,-4
312408,25,827,16530,-10,-280,81,67,152,-5
312422,15,825,16544,-14,-279,86,67,151,-6
312436,23,824,16550,-15,-278,86,66,155,-6
312450,25,820,16543,-17,-277,85,67,153,-8
312464,21,817,16544,-21,-276,80,68,154,-6
312478,24,826,16550,-14,-275,78,62,154,-8
312492,24,831,16536,-17,-278,81,65,153,-5
312506,21,821,16527,-14,-281,83,68,149,-4
312520,26,828,16534,-20,-278,86,63,153,-5
312534,26,823,16541,-16,-275,85,62,154,-7
312548,31,824,16537,-19,-273,77,67,150,-3
312562,22,827,16542,-14,-281,80,64,151,-4
312576,22,822,16546,-11,-279,85,66,154,-3
312590,21,819,16531,-18,-282,87,65,154,-6
312604,19,823,16540,-17,-279,84,65,153,-6
312618,21,826,16533,-22,-276,81,61,151,-9
312632,24,831,16538,-17,-279,85,66,154,-7
312646,7,826,16543,-19,-283,82,64,151,-3
312660,18,821,16545,-13,-279,87,63,151,-4
312674,28,819,16545,-22,-279,82,63,153,-4
312688,25,816,16543,-20,-274,85,65,153,-5
312702,13,830,16539,-14,-275,86,64,152,-4
312716,16,822,16540,-18,-279,82,65,149,-5
312730,13,817,16550,-19,-281,87,64,151,-5
312744,29,815,16546,-19,-276,84,66,152,-5
312758,16,813,16533,-16,-279,85,66,155,-6
312772,21,818,16535,-19,-277,88,64,152,-7
312786,14,820,16551,-20,-275,83,65,151,-6
312800,16,820,16542,-14,-280,85,65,151,-6
312814,19,826,16549,-17,-280,86,65,153,-5
312828,16,826,16546,-13,-276,87,69,153,-6
312842,19,820,16539,-14,-280,82,68,152,-4
312856,25,831,16539,-18,-277,83,61,152,-5
312870,29,816,16549,-17,-279,85,64,151,-5
312884,18,816,16542,-13,-276,81,62,152,-8
312898,13,821,16541,-15,-277,87,67,155,-6
312912,25,819,16550,-15,-279,85,66,153,-6
312926,24,822,16540,-16,-282,84,67,151,-5
312940,17,825,16532,-17,-279,82,64,155,-5
312954,17,830,16541,-16,-280,84,65,155,-5
312968,18,825,16536,-17,-276,88,65,152,-3
312982,20,822,16540,-13,-280,88,68,151,-7
312996,19,816,16537,-17,-278,88,69,150,-8
313010,17,811,16538,-19,-278,87,65,150,-9
313024,24,826,16544,-17,-278,84,67,151,-4
313038,22,824,16541,-23,-277,87,65,153,-7
313052,14,827,16529,-18,-277,82,65,153,-3
313066,20,828,16542,-14,-283,86,67,152,-3
313080,14,819,16550,-20,-273,90,64,152,-6
313094,21,824,16546,-16,-279,92,65,149,-5
313108,15,818,16546,-17,-281,83,65,151,-9
313122,16,821,16546,-18,-275,87,65,151,-8
313136,21,813,16544,-14,-277,82,62,151,-3
313150,20,817,16541,-16,-280,83,58,151,-5
313164,16,815,16547,-16,-274,85,65,150,-4
313178,19,818,16541,-15,-279,87,66,151,-5
313192,18,824,16542,-19,-278,92,65,155,-7
313206,12,829,16544,-19,-280,84,67,150,-6
313220,18,826,16552,-21,-281,85,66,152,-4
313234,22,827,16544,-18,-275,85,62,152,-6
313248,25,820,16551,-11,-278,82,65,153,-5
313262,26,821,16548,-16,-281,82,65,150,-1
313276,23,832,16551,-14,-281,85,60,152,-4
313290,20,831,16537,-18,-279,86,61,155,-5
313304,16,829,16540,-17,-285,82,65,151,-4
313318,15,833,16528,-17,-280,88,65,156,-7
313332,17,827,16549,-17,-278,85,67,152,-5
313346,24,825,16541,-18,-275,81,67,151,-2
313360,12,826,16544,-11,-280,80,67,149,-3
313374,16,825,16545,-13,-274,81,62,149,-3
313388,16,827,16540,-8,-276,85,64,149,-3
313402,28,828,16534,-16,-276,88,68,151,-3
313416,37,824,16537,-15,-275,82,68,150,1
313430,21,822,16546,-21,-273,86,68,148,-4
313444,19,821,16537,-18,-279,86,66,152,-7
313458,17,824,16541,-21,-276,85,65,151,-4
313472,18,822,16544,-15,-280,88,63,148,-5
313486,20,824,16541,-18,-281,88,66,152,-4
313500,23,821,16550,-20,-283,92,64,152,-6
313514,20,825,16542,-10,-278,87,65,150,-4
313528,20,828,16529,-12,-278,84,65,150,-2
313542,18,828,16542,-13,-278,88,64,154,-5
313556,21,817,16553,-18,-278,85,65,155,-6
313570,14,830,16543,-17,-275,84,63,152,-4
313584,23,829,16536,-17,-278,85,61,154,-5
313598,20,820,16543,-18,-279,88,62,153,-3
313612,14,820,16538,-16,-279,81,62,153,-7
313626,13,817,16532,-20,-277,88,67,153,-7
313640,13,823,16541,-19,-278,86,66,151,-9
313654,26,827,16545,-17,-277,86,66,153,-5
313668,23,828,16545,-21,-274,84,69,154,-3
313682,20,824,16543,-20,-278,85,65,151,-2
313696,19,824,16538,-21,-277,86,65,148,1
313710,13,827,16541,-16,-282,87,66,152,-3
313724,21,817,16548,-17,-280,86,65,152,-4
313738,29,824,16535,-16,-275,84,66,154,-4
313752,11,822,16534,-17,-277,83,66,148,-3
313766,9,823,16539,-17,-281,85,66,149,-2
313780,20,820,16532,-14,-277,81,62,152,-1
313794,19,817,16529,-14,-276,83,64,152,-2
313808,25,830,16541,-16,-281,87,63,153,-4
313822,23,835,16539,-17,-280,85,62,148,-8
313836,18,820,16547,-15,-277,86,63,153,-6
313850,25,823,16542,-19,-280,84,66,151,-5
313864,16,825,16523,-19,-275,89,67,151,-6
313878,21,828,16533,-18,-276,87,65,150,-1
313892,32,824,16532,-20,-278,81,64,150,-1
313906,23,821,16541,-18,-282,87,64,149,-2
313920,18,819,16540,-12,-276,82,63,153,-7
313934,26,816,16528,-19,-277,83,63,154,-6
313948,26,820,16535,-18,-277,82,65,154,-5
313962,28,827,16540,-16,-277,87,66,152,-4
313976,16,826,16533,-21,-280,86,66,152,-2
313990,11,824,16539,-19,-275,89,63,151,-5
314004,24,816,16548,-17,-280,90,65,150,-3
314018,21,822,16546,-15,-279,87,65,152,-3
314032,27,826,16537,-13,-282,86,66,152,-2
314046,25,821,16547,-14,-281,85,66,153,-6
314060,17,821,16536,-18,-281,90,64,148,-4
314074,18,821,16532,-16,-277,89,66,149,-5
314088,26,834,16548,-13,-279,85,66,152,-3
314102,25,823,16537,-17,-275,81,66,151,-4
314116,24,819,16546,-20,-275,81,67,151,-4
314130,16,823,16541,-15,-278,84,64,154,-6
314144,22,831,16543,-15,-279,89,65,153,-7
314158,25,827,16537,-21,-275,88,65,151,-4
314172,24,824,16541,-17,-277,81,66,149,-3
314186,17,828,16545,-15,-277,84,64,151,-1
314200,15,821,16544,-18,-275,86,66,153,-6
314214,14,821,16551,-17,-274,85,66,153,-7
314228,21,821,16537,-15,-274,85,63,153,-5
314242,7,818,16538,-19,-279,87,61,150,-5
314256,15,821,16537,-17,-277,83,64,153,-6
314270,19,825,16538,-20,-274,83,66,152,-3
314284,16,827,16531,-14,-278,88,66,152,-1
314298,20,823,16545,-20,-280,86,65,153,-5
314312,17,823,16541,-16,-281,86,61,152,-9
314326,12,815,16541,-19,-282,83,63,150,-7
314340,9,820,16543,-19,-276,89,60,150,-6
314354,22,821,16536,-13,-279,86,64,153,-3
314368,22,822,16543,-16,-279,84,62,152,-6
314382,20,826,16535,-18,-278,85,63,154,-3
314396,17,825,16540,-16,-279,90,64,152,-3
314410,17,814,16540,-18,-283,86,65,150,-7
314424,14,812,16545,-14,-275,82,63,148,-5
314438,20,827,16545,-15,-281,89,64,154,-5
314452,17,822,16531,-18,-276,86,65,152,-7
314466,13,826,16524,-16,-277,87,63,151,-4
314480,15,826,16530,-20,-278,82,64,149,-4
314494,32,822,16535,-20,-278,82,64,152,-5
314508,21,817,16545,-17,-275,82,66,155,-6
314522,21,817,16551,-13,-280,83,68,152,-5
314536,22,825,16549,-17,-276,84,65,150,-6
314550,21,822,16533,-18,-274,84,65,150,-6
314564,26,820,16533,-15,-277,86,65,151,-7
314578,11,825,16551,-22,-276,85,66,152,-5
314592,20,824,16537,-15,-279,78,65,149,-6
314606,22,821,16535,-18,-278,84,68,149,-5
314620,21,817,16536,-18,-274,86,67,150,-5
314634,22,822,16541,-17,-274,89,65,151,-4
314648,18,817,16554,-19,-278,88,63,153,-7
314662,26,825,16546,-21,-276,86,65,154,-6
314676,22,820,16542,-16,-278,86,62,148,-8
314690,27,825,16540,-14,-282,85,66,149,-2
314704,22,825,16537,-16,-279,90,65,151,-3
314718,21,823,16544,-19,-280,87,64,153,-6
314732,22,820,16546,-22,-277,84,64,153,-4
314746,22,826,16536,-16,-278,85,62,149,-4
314760,24,824,16536,-16,-275,85,60,150,-7
314774,23,823,16543,-23,-279,92,61,152,-4
314788,14,829,16545,-21,-278,89,69,154,-8
314802,18,831,16539,-19,-278,88,67,152,-9
314816,28,828,16535,-16,-276,85,64,154,-6
314830,19,823,16541,-21,-282,87,62,152,-6
314844,24,813,16542,-19,-278,89,63,151,-4
314858,20,821,16544,-20,-277,88,63,149,-7
314872,26,820,16542,-16,-276,86,65,148,-4
314886,26,826,16532,-19,-277,86,63,151,-7
314900,21,831,16544,-19,-273,86,62,154,-5
314914,15,825,16555,-16,-277,87,66,152,-6
314928,24,816,16537,-17,-278,83,65,151,-6
314942,16,822,16541,-20,-281,81,66,152,-7
314956,14,827,16551,-13,-280,86,65,148,-8
314970,19,831,16551,-14,-274,86,66,150,-5
314984,19,816,16540,-16,-277,81,67,154,-3
314998,26,823,16539,-18,-277,91,67,150,-6
315012,22,823,16546,-15,-276,88,65,150,-6
315026,29,823,16547,-4,-279,86,65,153,-6
315040,23,811,16544,-18,-277,86,65,154,-7
315054,16,818,16541,-16,-274,77,66,152,-6
315068,17,831,16545,-10,-276,93,66,150,-5
315082,21,829,16547,-16,-277,86,64,151,-7
315096,28,820,16533,-9,-277,85,66,148,-8
315110,23,822,16539,-18,-284,88,64,150,-6
315124,21,820,16548,-17,-281,84,67,153,-4
315138,18,819,16549,-17,-279,83,65,153,-5
315152,17,821,16538,-20,-279,80,65,153,-3
315166,29,821,16542,-15,-278,83,67,151,2
315180,25,824,16553,-18,-277,89,66,151,-1
315194,15,821,16550,-21,-282,87,62,153,-5
315208,20,822,16547,-20,-283,84,59,154,-6
315222,17,819,16547,-18,-283,86,68,153,-4
315236,21,822,16550,-14,-277,84,64,151,-5
315250,25,821,16547,-11,-278,83,64,152,-6
315264,28,828,16545,-16,-280,87,64,156,-7
315278,20,827,16542,-21,-279,87,68,152,-5
315292,22,825,16542,-16,-278,84,66,149,-3
315306,19,818,16551,-18,-280,85,65,151,-5
315320,18,824,16545,-17,-272,85,64,151,-4
315334,19,817,16544,-18,-271,88,65,157,-7
315348,10,814,16545,-19,-277,88,65,157,-6
315362,20,817,16543,-17,-281,85,68,151,-6
315376,23,824,16541,-15,-277,84,65,151,-7
315390,16,822,16549,-21,-280,85,63,151,-9
315404,24,830,16537,-17,-272,88,61,152,-8
315418,33,823,16538,-19,-277,81,61,150,-5
315432,23,817,16551,-15,-279,82,63,151,-6
315446,30,824,16544,-16,-274,86,66,153,-6
315460,24,825,16542,-17,-279,86,66,155,-4
315474,20,833,16543,-16,-279,79,65,155,-3
315488,20,831,16547,-21,-274,83,65,156,-5
315502,27,821,16534,-15,-274,86,64,150,-6
315516,28,822,16540,-19,-280,82,62,156,-8
315530,20,825,16539,-16,-279,85,63,157,-7
315544,13,824,16542,-14,-277,85,64,151,-5
315558,10,825,16543,-17,-271,90,64,151,-2
315572,19,828,16542,-16,-275,87,67,146,-3
315586,27,819,16549,-15,-278,82,67,146,-3
315600,12,825,16553,-18,-274,85,64,150,-11
315614,19,826,16551,-19,-278,83,62,153,-9
315628,15,823,16546,-12,-283,90,64,149,-4
315642,8,823,16544,-13,-278,85,67,151,-4
315656,18,819,16542,-14,-282,88,68,152,-6
315670,22,814,16540,-19,-279,88,65,151,-7
315684,13,831,16547,-18,-278,89,63,152,-6
315698,16,826,16548,-19,-278,85,63,154,-6
315712,25,830,16547,-22,-285,83,66,151,-2
315726,24,825,16539,-20,-278,83,64,155,-5
315740,14,826,16545,-17,-278,85,64,149,-6
315754,12,828,16536,-16,-275,82,64,153,-8
315768,19,817,16542,-18,-278,82,63,156,-4
315782,23,818,16548,-15,-280,84,68,152,-5
315796,14,818,16547,-16,-280,88,65,151,-8
315810,17,821,16543,-15,-281,82,64,151,-6
315824,24,826,16549,-12,-282,81,62,153,-6
315838,25,823,16545,-16,-281,86,64,154,-4
315852,20,827,16535,-19,-281,89,66,150,-2
315866,14,825,16539,-14,-282,88,68,149,-2
315880,16,820,16556,-24,-277,84,68,151,-5
315894,19,822,16557,-23,-279,84,66,151,-4
315908,14,820,16543,-19,-275,85,67,153,-6
315922,19,823,16541,-14,-278,85,68,153,-5
315936,20,828,16539,-16,-283,84,68,152,-3
315950,23,832,16538,-16,-275,84,64,151,-4
315964,32,815,16556,-17,-276,84,61,150,-9
315978,17,821,16549,-16,-277,86,63,151,-7
315992,24,824,16549,-18,-279,91,62,155,-8
316006,19,830,16548,-15,-278,86,63,154,-6
316020,16,829,16538,-20,-282,83,63,150,-5
316034,26,822,16545,-19,-278,84,65,150,-7
316048,25,822,16549,-14,-281,86,64,152,-1
316062,22,824,16551,-19,-282,88,64,153,-3
316076,25,824,16543,-16,-282,86,62,156,-5
316090,22,823,16543,-17,-278,87,63,150,-4
316104,17,822,16553,-20,-284,85,67,152,-6
316118,16,822,16548,-10,-275,83,67,152,-6
316132,17,815,16547,-14,-283,86,68,149,-6
316146,17,824,16551,-17,-280,91,65,151,-8
316160,25,826,16548,-17,-279,84,64,150,-1
316174,28,825,16544,-21,-279,86,61,149,-8
316188,26,822,16540,-17,-275,89,62,150,-3
316202,19,830,16541,-21,-271,88,64,151,-6
316216,24,827,16546,-21,-278,83,65,149,-7
316230,13,822,16545,-16,-274,85,61,148,-4
316244,19,827,16550,-17,-280,90,63,149,-4
316258,19,824,16537,-20,-279,88,63,151,-7
316272,20,824,16532,-19,-275,83,64,151,-4
316286,15,827,16555,-16,-280,89,67,153,-3
316300,19,824,16556,-17,-282,84,65,152,-3
316314,22,825,16555,-21,-276,83,63,153,-4
316328,17,820,16554,-18,-281,88,63,152,-5
316342,19,832,16550,-18,-280,85,65,152,-4
316356,18,833,16550,-20,-279,85,66,156,-6
316370,18,827,16546,-22,-277,82,63,151,-7
316384,11,819,16546,-17,-276,82,64,150,-5
316398,14,824,16550,-14,-279,86,64,154,-4
316412,17,825,16544,-16,-280,84,63,151,-6
316426,19,832,16537,-21,-278,86,65,152,-5
316440,11,829,16549,-18,-278,88,65,153,-3
316454,12,821,16543,-17,-283,89,67,153,-4
316468,22,820,16546,-20,-276,88,66,154,-5
316482,30,822,16548,-19,-278,85,65,151,-6
316496,28,828,16545,-18,-279,86,64,150,-5
316510,29,823,16543,-16,-275,87,63,150,-5
316524,21,828,16534,-18,-279,88,65,149,-6
316538,19,827,16544,-19,-283,86,67,151,-5
316552,24,823,16544,-13,-273,86,69,152,-7
316566,23,821,16545,-15,-278,90,65,152,-2
316580,21,816,16546,-23,-274,89,63,151,-4
316594,13,820,16541,-23,-279,83,63,153,-7
316608,22,816,16545,-13,-279,86,64,156,-7
316622,22,814,16533,-13,-274,88,65,153,-7
316636,20,821,16536,-17,-277,87,66,154,-3
316650,31,820,16523,-19,-277,86,64,153,-3
316664,17,832,16539,-17,-279,85,67,154,-5
316678,15,827,16545,-16,-280,85,65,150,-5
316692,23,829,16536,-17,-285,85,62,152,-7
316706,30,827,16543,-14,-283,85,67,152,-5
316720,18,826,16550,-17,-279,82,68,151,-4
316734,12,827,16545,-18,-276,82,67,152,-9
316748,20,821,16538,-15,-276,82,67,152,-9
316762,30,817,16541,-13,-281,86,62,156,-7
316776,26,816,16539,-17,-285,85,66,150,-6
316790,20,819,16540,-18,-279,82,68,154,-7
316804,24,820,16531,-18,-279,82,64,151,-7
316818,26,818,16536,-17,-280,85,64,152,-7
316832,18,823,16550,-18,-278,84,66,151,-7
316846,21,823,16541,-13,-279,85,63,149,-6
316860,27,814,16535,-22,-280,84,63,150,-5
316874,24,818,16530,-20,-278,87,62,151,-1
316888,29,826,16539,-20,-282,82,62,152,-3
316902,20,818,16545,-10,-275,85,66,153,-4
316916,18,820,16540,-11,-282,83,66,155,-6
316930,35,821,16539,-13,-277,84,64,153,-5
316944,32,827,16538,-21,-277,83,69,151,-6
316958,21,832,16543,-19,-282,86,68,148,-7
316972,22,830,16532,-17,-281,86,64,150,-7
316986,29,826,16542,-16,-281,81,66,153,-5
317000,14,825,16536,-18,-283,85,63,155,-4
317014,20,824,16545,-22,-281,89,64,152,-7
317028,13,825,16541,-13,-279,87,65,151,-6
317042,18,821,16537,-14,-278,86,63,151,-7
317056,29,822,16544,-19,-280,83,63,152,-7
317070,17,822,16545,-20,-278,83,65,153,-5
317084,24,823,16545,-22,-278,82,64,155,-5
317098,22,828,16540,-19,-272,86,62,153,-8
317112,22,825,16541,-13,-280,84,64,152,-4
317126,18,820,16549,-15,-274,81,66,152,-6
317140,23,824,16555,-18,-280,84,68,151,-5
317154,31,823,16530,-17,-284,84,61,152,-7
317168,28,818,16532,-13,-276,82,64,152,-5
317182,19,821,16549,-15,-277,84,68,152,-4
317196,27,820,16544,-16,-280,85,64,150,-4
317210,10,815,16535,-16,-282,82,66,150,-4
317224,19,822,16541,-21,-281,82,67,151,-4
317238,3,826,16547,-22,-284,83,67,152,-6
317252,11,820,16542,-18,-280,81,65,154,-5
317266,25,828,16547,-19,-275,88,65,153,-5
317280,18,819,16549,-17,-279,82,66,154,-7
317294,11,819,16549,-14,-276,83,67,155,-7
317308,25,819,16550,-18,-280,82,67,155,-4
317322,29,814,16535,-12,-277,86,67,151,-4
317336,18,824,16537,-19,-274,84,66,152,-3
317350,32,816,16548,-16,-278,85,64,155,-3
317364,20,825,16546,-14,-278,86,63,152,-5
317378,23,823,16542,-22,-278,85,64,156,-5
317392,19,822,16535,-24,-274,82,64,151,-6
317406,13,829,16540,-16,-275,87,64,152,-5
317420,12,826,16549,-19,-279,90,65,152,-3
317434,18,826,16558,-17,-278,82,66,152,-4
317448,18,821,16542,-17,-278,82,65,151,-1
317462,18,819,16551,-15,-281,85,63,149,-6
317476,19,830,16551,-18,-278,82,62,151,-6
317490,24,828,16552,-15,-277,89,65,152,-7
317504,19,819,16543,-21,-285,88,64,152,-8
317518,25,827,16539,-25,-273,85,67,153,-6
317532,25,826,16551,-15,-278,83,65,153,-6
317546,21,825,16548,-21,-279,85,64,150,-6
317560,20,820,16543,-19,-274,86,62,149,-6
317574,24,825,16542,-11,-277,88,62,155,-2
317588,19,822,16543,-14,-280,86,64,156,-5
317602,23,815,16534,-9,-275,82,63,151,-7
317616,14,822,16543,-15,-278,83,66,152,-7
317630,11,824,16547,-16,-278,81,66,147,-7
317644,15,827,16542,-18,-276,83,64,150,-5
317658,20,825,16550,-21,-276,86,67,152,-3
317672,15,822,16543,-14,-280,87,68,148,-5
317686,18,820,16549,-13,-276,86,66,152,-7
317700,13,824,16550,-13,-280,84,64,151,-3
317714,14,823,16542,-18,-275,84,65,150,-5
317728,6,826,16540,-18,-276,89,67,151,-7
317742,19,825,16544,-15,-279,90,64,152,-7
317756,16,828,16543,-16,-281,87,65,154,-7
317770,24,830,16548,-16,-279,81,62,151,-5
317784,22,827,16542,-16,-277,90,62,154,-6
317798,23,830,16537,-15,-275,83,62,155,-6
317812,11,825,16539,-13,-274,83,64,153,-5
317826,17,813,16544,-14,-283,86,66,150,-8
317840,23,809,16557,-18,-285,81,68,152,-5
317854,15,818,16539,-16,-277,86,70,155,-4
317868,20,816,16543,-24,-276,82,65,152,-4
317882,24,827,16545,-15,-277,82,65,150,-6
317896,24,823,16540,-20,-275,85,64,150,-6
317910,13,817,16543,-15,-277,85,64,153,-5
317924,17,823,16540,-17,-274,82,66,154,-5
317938,19,832,16536,-19,-280,85,67,152,-5
317952,25,835,16540,-15,-280,86,66,152,-2
317966,20,813,16540,-21,-278,84,68,151,-3
317980,26,819,16535,-19,-277,85,66,152,-1
317994,19,811,16547,-18,-281,84,66,150,-4
318008,21,819,16545,-20,-278,83,65,151,-7
318022,20,823,16532,-14,-282,82,66,147,-5
318036,17,824,16541,-13,-275,87,66,152,-7
318050,19,823,16548,-15,-278,89,64,152,-5
