13131,27,824,16548,-23,-277,87,-66,-401,-359
13145,22,810,16533,-18,-278,91,-64,-401,-368
13159,35,828,16540,-16,-281,85,-63,-413,-364
13173,11,820,16547,-19,-278,91,-67,-402,-365
13187,20,823,16547,-20,-276,88,-67,-406,-366
13201,18,827,16540,-21,-277,83,-66,-406,-363
13215,13,823,16537,-18,-275,88,-67,-405,-365
13229,27,821,16542,-18,-279,89,-69,-402,-362
13243,16,823,16534,-22,-274,83,-64,-406,-366
13257,22,823,16552,-24,-279,82,-69,-407,-361
13271,16,818,16550,-22,-281,89,-66,-402,-362
13285,11,825,16533,-14,-275,84,-70,-408,-363
13299,14,833,16544,-22,-279,85,-70,-406,-366
13313,26,824,16548,-23,-280,87,-66,-408,-360
13327,39,825,16548,-19,-280,82,-64,-402,-361
13341,32,822,16532,-21,-279,86,-65,-405,-362
13355,24,821,16547,-16,-282,88,-71,-403,-363
13369,26,821,16549,-23,-276,91,-71,-406,-369
13383,33,824,16546,-23,-280,87,-63,-403,-363
13397,20,813,16544,-20,-277,88,-70,-403,-358
13411,17,830,16536,-23,-278,90,-64,-404,-363
13425,23,816,16564,-22,-288,88,-62,-404,-363
13439,20,824,16534,-22,-276,86,-74,-400,-367
13453,16,824,16556,-18,-277,83,-66,-403,-363
13467,15,826,16540,-18,-280,92,-66,-406,-364
13481,6,822,16555,-19,-274,91,-67,-404,-366
13495,23,817,16519,-16,-282,85,-64,-402,-366
13509,13,813,16537,-15,-285,82,-66,-404,-364
13523,25,815,16549,-20,-281,89,-68,-406,-362
13537,22,823,16543,-14,-280,81,-69,-403,-364
13551,25,830,16530,-17,-279,82,-65,-403,-365
13565,16,835,16536,-22,-274,80,-70,-404,-365
13579,25,842,16541,-20,-277,83,-64,-404,-358
13593,26,823,16537,-19,-279,81,-67,-404,-359
13607,24,824,16533,-25,-278,87,-68,-401,-369
13621,18,824,16536,-20,-274,89,-70,-403,-361
13635,15,831,16530,-19,-277,82,-67,-402,-364
13649,23,824,16541,-21,-278,85,-68,-403,-361
13663,26,818,16541,-20,-282,85,-69,-403,-364
13677,28,827,16548,-19,-280,86,-58,-403,-366
13691,20,828,16543,-22,-282,87,-66,-403,-362
13705,30,831,16534,-19,-281,87,-72,-402,-364
13719,8,826,16529,-22,-274,85,-68,-404,-358
13733,16,815,16540,-18,-281,84,-68,-403,-364
13747,20,833,16522,-16,-279,84,-66,-404,-365
13761,27,829,16543,-22,-277,85,-68,-401,-365
13775,16,824,16542,-20,-277,84,-64,-406,-367
13789,11,824,16546,-20,-279,83,-65,-408,-368
13803,20,824,16552,-24,-281,86,-69,-401,-365
13817,41,820,16543,-18,-280,89,-68,-407,-369
13831,13,834,16517,-27,-270,88,-63,-403,-364
13845,12,824,16528,-24,-279,90,-68,-405,-367
13859,30,828,16547,-17,-280,91,-68,-406,-364
13873,21,834,16535,-21,-276,89,-67,-403,-366
13887,6,830,16539,-14,-277,87,-67,-401,-362
13901,17,826,16532,-17,-281,86,-71,-403,-363
13915,23,821,16529,-22,-280,85,-68,-400,-364
13929,27,833,16551,-22,-277,81,-67,-402,-359
13943,20,809,16556,-19,-279,84,-70,-406,-367
13957,17,820,16543,-13,-277,79,-68,-407,-364
13971,14,817,16547,-20,-285,87,-68,-401,-365
13985,20,826,16547,-20,-278,80,-65,-407,-361
13999,15,828,16539,-23,-275,83,-64,-401,-364
14013,5,832,16539,-15,-281,84,-66,-401,-366
14027,16,826,16530,-18,-281,85,-65,-399,-366
14041,23,821,16537,-20,-280,82,-69,-403,-364
14055,11,830,16536,-15,-282,85,-65,-406,-368
14069,22,825,16531,-20,-280,83,-71,-401,-369
14083,34,822,16546,-13,-277,85,-68,-407,-366
14097,26,818,16539,-23,-275,84,-72,-402,-370
14111,31,822,16532,-18,-281,88,-64,-403,-367
14125,17,826,16544,-16,-284,84,-64,-404,-365
14139,29,828,16536,-17,-281,86,-73,-402,-367
14153,19,821,16550,-23,-277,86,-71,-405,-365
14167,11,821,16534,-17,-282,83,-67,-397,-365
14181,16,830,16530,-16,-278,82,-70,-401,-364
14195,14,831,16526,-15,-280,87,-67,-405,-364
14209,23,812,16531,-19,-281,82,-64,-404,-366
14223,13,819,16537,-19,-278,81,-66,-407,-361
14237,42,802,16542,-21,-277,91,-69,-402,-365
14251,30,819,16537,-20,-279,85,-67,-406,-362
14265,25,819,16540,-20,-277,82,-73,-405,-363
14279,27,820,16533,-15,-282,86,-72,-409,-365
14293,2,837,16547,-23,-282,83,-69,-403,-367
14307,23,831,16537,-14,-282,88,-69,-405,-367
14321,14,830,16528,-14,-279,89,-67,-405,-364
14335,14,829,16554,-20,-282,87,-67,-401,-365
14349,13,819,16539,-19,-276,85,-70,-405,-364
14363,31,822,16528,-22,-279,87,-66,-404,-362
14377,27,820,16527,-20,-280,88,-67,-398,-365
14391,11,823,16538,-21,-279,85,-71,-402,-369
14405,25,821,16525,-18,-280,82,-69,-405,-359
14419,29,814,16531,-17,-282,88,-73,-404,-363
14433,7,833,16521,-23,-280,85,-69,-407,-364
14447,7,824,16521,-27,-282,89,-65,-401,-364
14461,13,831,16543,-18,-278,89,-71,-409,-361
14475,26,823,16532,-16,-278,82,-62,-401,-362
14489,22,823,16538,-19,-278,89,-65,-401,-368
14503,24,817,16530,-17,-279,85,-69,-403,-364
14517,21,823,16530,-16,-276,85,-69,-403,-360
14531,26,801,16518,-18,-279,81,-67,-404,-362
14545,17,810,16535,-21,-280,85,-63,-407,-364
14559,35,822,16530,-16,-280,81,-71,-398,-359
14573,19,823,16541,-20,-280,84,-64,-408,-361
14587,9,825,16539,-21,-280,85,-66,-405,-364
14601,22,827,16525,-16,-276,89,-68,-403,-365
14615,13,808,16537,-15,-279,83,-69,-402,-359
14629,16,811,16538,-17,-280,88,-71,-404,-364
14643,22,813,16516,-18,-281,88,-71,-407,-364
14657,33,811,16529,-15,-282,90,-70,-404,-367
14671,24,832,16538,-25,-273,93,-65,-405,-364
14685,8,823,16543,-18,-283,80,-66,-400,-362
14699,26,816,16531,-13,-282,86,-71,-406,-362
14713,21,833,16524,-23,-278,85,-66,-408,-357
14727,10,823,16513,-20,-280,85,-69,-405,-361
14741,12,820,16541,-18,-278,88,-63,-404,-364
14755,24,818,16543,-18,-279,87,-69,-401,-365
14769,23,811,16536,-16,-280,85,-64,-404,-363
14783,6,823,16536,-22,-281,86,-68,-401,-363
14797,22,822,16539,-23,-275,85,-68,-403,-362
14811,19,823,16533,-21,-277,89,-72,-404,-362
14825,24,827,16526,-14,-277,84,-69,-402,-367
14839,20,827,16514,-19,-280,84,-69,-402,-366
14853,26,813,16541,-20,-276,89,-67,-402,-361
14867,19,823,16529,-23,-275,89,-69,-408,-363
14881,27,825,16532,-26,-281,87,-66,-402,-364
14895,25,828,16539,-18,-280,84,-71,-401,-369
14909,24,822,16542,-18,-278,85,-70,-402,-368
14923,28,822,16533,-22,-278,89,-68,-396,-362
14937,28,820,16529,-23,-277,89,-68,-407,-365
14951,7,818,16547,-22,-282,87,-68,-404,-365
14965,15,813,16529,-20,-272,86,-70,-410,-367
14979,13,831,16522,-17,-274,83,-64,-406,-367
14993,10,810,16525,-18,-281,86,-69,-404,-374
15007,4,833,16512,-12,-278,87,-68,-402,-363
15021,10,813,16539,-17,-277,86,-70,-404,-366
15035,9,811,16532,-21,-275,86,-74,-399,-367
15049,29,816,16519,-17,-276,89,-68,-403,-362
15063,41,834,16527,-18,-280,86,-62,-404,-361
15077,60,843,16539,-13,-281,90,-66,-408,-365
15091,27,825,16540,-19,-280,85,-64,-399,-361
15105,26,811,16527,-17,-279,88,-67,-409,-368
15119,3,795,16543,-21,-278,92,-67,-407,-365
15133,-10,811,16533,-22,-274,85,-66,-404,-366
15147,-6,810,16528,-24,-281,84,-68,-404,-364
15162,-2,830,16540,-22,-277,92,-73,-401,-364
15177,9,850,16546,-20,-280,87,-66,-402,-364
15191,21,843,16531,-25,-276,88,-68,-408,-367
15205,35,819,16545,-23,-278,90,-63,-400,-363
15219,30,794,16522,-26,-276,87,-67,-403,-364
15233,23,798,16540,-23,-277,85,-63,-406,-369
15247,23,798,16545,-23,-279,85,-69,-406,-368
15261,16,828,16552,-21,-275,90,-63,-398,-367
15275,23,841,16536,-17,-280,90,-61,-402,-365
15289,9,850,16535,-18,-282,87,-64,-403,-366
15303,11,844,16534,-17,-276,90,-66,-403,-363
15317,16,814,16572,-20,-279,88,-66,-403,-365
15331,13,812,16537,-18,-280,89,-73,-406,-367
15345,33,797,16545,-9,-276,87,-64,-408,-366
15359,17,802,16551,-20,-279,89,-70,-405,-364
15373,40,835,16540,-20,-280,91,-72,-410,-367
15387,41,835,16531,-25,-278,91,-70,-403,-365
15401,41,828,16564,-21,-281,91,-67,-404,-365
15415,1,825,16525,-24,-276,89,-63,-409,-364
15429,10,829,16544,-21,-276,87,-63,-403,-366
15443,10,811,16525,-18,-279,90,-71,-401,-364
15457,-12,820,16536,-19,-278,93,-68,-404,-365
15471,17,844,16546,-22,-281,92,-67,-410,-362
15485,21,839,16547,-21,-280,87,-67,-405,-365
15499,42,826,16541,-19,-274,88,-67,-404,-365
15513,39,827,16529,-22,-277,90,-74,-399,-363
15527,28,805,16537,-25,-280,88,-66,-402,-363
15541,24,788,16543,-26,-278,91,-65,-407,-358
15555,-4,826,16539,-21,-274,89,-70,-406,-365
15569,3,826,16545,-20,-277,84,-69,-402,-363
15583,15,839,16542,-24,-279,86,-65,-403,-363
15597,14,837,16534,-23,-282,91,-68,-403,-359
15611,24,839,16543,-20,-282,90,-68,-396,-365
15625,30,813,16518,-21,-286,85,-70,-403,-361
15639,37,795,16547,-20,-279,89,-64,-408,-362
15653,42,807,16521,-20,-276,83,-69,-403,-363
15667,21,819,16545,-20,-280,86,-70,-403,-363
15681,24,816,16534,-19,-274,87,-71,-402,-367
15695,9,838,16529,-18,-278,81,-67,-403,-359
15709,9,836,16541,-19,-279,85,-71,-398,-365
15723,9,827,16528,-23,-283,82,-72,-401,-368
15737,2,819,16545,-20,-282,85,-62,-403,-360
15751,3,815,16530,-19,-280,91,-64,-407,-365
15765,8,801,16533,-20,-279,85,-69,-400,-363
15779,29,832,16550,-22,-277,87,-69,-404,-364
15793,35,821,16551,-21,-277,93,-69,-404,-360
15807,30,830,16540,-14,-283,88,-66,-407,-364
15821,23,831,16541,-22,-281,88,-68,-400,-363
15835,20,815,16530,-19,-278,87,-68,-401,-368
15849,-6,825,16542,-29,-274,86,-67,-404,-363
15864,9,818,16545,-23,-279,90,-63,-402,-361
15878,5,823,16549,-23,-278,88,-67,-403,-363
15892,26,834,16548,-20,-276,87,-72,-402,-360
15906,27,833,16545,-23,-280,84,-65,-404,-365
15920,18,840,16548,-18,-282,81,-65,-408,-359
15934,20,824,16532,-14,-280,80,-69,-405,-358
15948,25,811,16543,-16,-275,85,-66,-404,-361
15962,25,800,16543,-16,-278,88,-65,-401,-359
15976,15,804,16543,-21,-279,84,-69,-405,-365
15990,11,828,16542,-23,-282,86,-72,-405,-365
16004,22,848,16543,-17,-279,87,-70,-404,-366
16018,15,835,16541,-22,-278,83,-71,-404,-367
16032,11,838,16541,-22,-279,86,-59,-405,-366
16046,19,801,16537,-16,-279,86,-69,-406,-365
16060,38,805,16530,-19,-279,84,-67,-407,-366
16074,35,805,16537,-18,-283,84,-64,-406,-367
16088,27,818,16529,-18,-277,86,-65,-404,-366
16102,25,820,16550,-19,-276,87,-71,-405,-363
16116,4,831,16544,-24,-277,90,-68,-404,-368
16130,8,840,16539,-20,-279,87,-69,-405,-364
16144,7,831,16553,-18,-279,86,-67,-403,-356
16158,19,811,16537,-22,-273,83,-67,-406,-366
16172,-1,813,16549,-21,-277,89,-71,-406,-363
16186,18,815,16524,-14,-278,85,-70,-404,-365
16200,19,821,16549,-20,-277,89,-67,-401,-358
16214,29,840,16555,-20,-279,87,-66,-404,-354
16228,24,833,16542,-20,-279,91,-61,-403,-362
16242,22,823,16546,-17,-282,90,-68,-400,-364
16256,12,817,16537,-25,-278,87,-69,-399,-356
16270,11,812,16552,-21,-277,87,-66,-405,-362
16284,15,810,16559,-22,-273,79,-68,-403,-363
16298,-2,814,16541,-22,-278,86,-66,-403,-364
16313,15,849,16541,-19,-279,87,-67,-404,-363
16327,10,835,16548,-19,-280,88,-65,-405,-362
16341,26,835,16543,-22,-281,89,-67,-407,-364
16355,34,816,16545,-25,-282,87,-69,-401,-365
16369,31,806,16542,-23,-281,89,-67,-406,-366
16383,28,810,16549,-20,-276,93,-65,-403,-363
16397,16,817,16544,-18,-280,87,-70,-400,-363
16411,9,843,16540,-21,-278,84,-68,-404,-365
16425,16,839,16535,-17,-275,83,-68,-403,-364
16439,8,836,16545,-16,-280,84,-69,-400,-363
16453,15,840,16524,-20,-278,84,-71,-404,-361
16467,21,813,16536,-20,-276,82,-69,-407,-370
16481,32,824,16533,-14,-278,83,-69,-403,-368
16495,28,812,16553,-16,-278,82,-70,-402,-368
16509,26,823,16538,-20,-279,90,-67,-403,-363
16523,23,826,16544,-15,-279,85,-66,-406,-364
16537,26,825,16536,-15,-276,90,-69,-409,-365
16551,27,806,16538,-19,-279,83,-69,-400,-365
16565,28,823,16544,-13,-279,86,-65,-410,-368
16579,7,823,16532,-20,-271,85,-65,-406,-366
16593,11,832,16543,-20,-277,86,-68,-411,-364
16607,20,832,16553,-21,-277,85,-70,-406,-359
16621,8,827,16541,-22,-279,81,-68,-396,-364
16635,18,832,16547,-18,-278,88,-69,-402,-364
16649,32,822,16548,-21,-279,87,-68,-409,-366
16663,39,824,16541,-20,-277,90,-67,-398,-364
16677,29,811,16547,-19,-274,90,-65,-405,-365
16691,13,823,16542,-14,-279,85,-63,-407,-363
16705,2,824,16542,-15,-281,91,-62,-406,-362
16719,10,829,16538,-16,-277,90,-69,-404,-364
16733,14,843,16538,-23,-281,85,-71,-405,-364
16747,13,836,16544,-17,-278,83,-67,-404,-361
16761,18,818,16519,-20,-282,87,-70,-401,-360
16775,28,813,16541,-18,-280,88,-68,-400,-362
16789,31,817,16545,-24,-278,89,-68,-409,-362
16803,31,813,16544,-24,-279,88,-68,-403,-360
16817,24,816,16555,-21,-280,87,-73,-406,-365
16831,10,829,16536,-17,-276,90,-65,-397,-364
16845,5,831,16531,-17,-273,85,-73,-405,-367
16859,14,834,16540,-19,-277,86,-71,-403,-361
16873,7,822,16543,-20,-277,85,-68,-406,-362
16887,12,816,16549,-16,-277,88,-69,-405,-364
16901,8,810,16545,-19,-276,90,-68,-406,-359
16915,12,822,16542,-13,-273,89,-64,-404,-362
16929,30,825,16531,-17,-277,86,-67,-401,-362
16943,35,819,16532,-21,-281,83,-65,-401,-360
16957,38,822,16533,-23,-279,84,-68,-405,-366
16971,29,828,16521,-21,-278,85,-67,-403,-361
16985,31,822,16561,-18,-281,82,-67,-407,-363
16999,22,821,16538,-23,-278,84,-70,-402,-365
17013,4,824,16544,-23,-280,89,-64,-403,-365
17027,-10,814,16539,-24,-278,85,-70,-401,-361
17041,9,830,16548,-21,-281,87,-66,-400,-366
17055,9,819,16525,-20,-275,85,-65,-408,-366
17069,20,828,16536,-17,-278,91,-67,-411,-363
17083,25,820,16559,-23,-279,88,-64,-403,-366
17097,35,815,16555,-22,-279,85,-69,-410,-366
17111,27,832,16545,-19,-278,92,-66,-405,-368
17125,20,823,16539,-16,-275,87,-70,-405,-365
17139,4,823,16555,-19,-279,87,-66,-409,-365
17153,5,835,16550,-21,-275,84,-73,-402,-365
17167,10,820,16541,-21,-280,91,-67,-404,-366
17181,-1,815,16535,-22,-278,86,-65,-401,-362
17195,10,822,16542,-20,-282,82,-64,-410,-366
17209,18,812,16536,-26,-279,87,-69,-407,-365
17223,27,814,16537,-20,-276,89,-71,-399,-364
17237,38,817,16547,-21,-278,90,-71,-403,-366
17251,18,812,16528,-19,-279,92,-67,-404,-370
17265,13,813,16557,-20,-277,91,-66,-403,-364
17279,16,817,16521,-20,-279,87,-66,-405,-364
17293,17,817,16546,-16,-281,87,-72,-403,-365
17307,10,828,16573,-23,-280,89,-69,-401,-364
17321,2,836,16464,-22,-278,87,-67,-407,-362
17335,19,820,16533,-17,-280,82,-72,-406,-363
17349,8,825,16491,-19,-274,85,-64,-403,-362
17363,33,836,16566,-24,-279,85,-67,-401,-366
